game_id,season,week,gameday,away_team,home_team,away_ol_grade,home_ol_grade,away_dl_grade,home_dl_grade,pressure_edge_away,pressure_edge_home,net_pressure_advantage,spread_line,total_line,away_score,home_score,actual_spread,point_differential,spread_result,total_result
2023_15_KC_NE,2023,15,2023-12-17,KC,NE,71.1,50.9,76.0,62.2,25.1,-8.899999999999991,-33.99999999999999,-10.0,39.5,27.0,17.0,-10.0,-10.0,AWAY_COVER,OVER
2023_15_NYG_NO,2023,15,2023-12-17,NYG,NO,43.4,55.7,66.1,69.2,10.399999999999991,25.800000000000004,15.400000000000013,6.0,39.5,6.0,24.0,18.0,18.0,HOME_COVER,UNDER
2023_15_WAS_LA,2023,15,2023-12-17,WAS,LA,67.0,62.5,67.0,77.5,4.5,10.5,6.0,6.5,48.5,20.0,28.0,8.0,8.0,HOME_COVER,UNDER
2023_15_DAL_BUF,2023,15,2023-12-17,DAL,BUF,69.5,70.5,90.9,76.4,20.400000000000006,6.900000000000006,-13.5,2.0,49.5,10.0,31.0,21.0,21.0,HOME_COVER,UNDER
2023_15_PHI_SEA,2023,15,2023-12-18,PHI,SEA,76.6,52.9,80.0,79.4,27.1,2.8000000000000114,-24.29999999999999,-5.0,46.0,17.0,20.0,3.0,3.0,HOME_COVER,UNDER
2023_16_NO_LA,2023,16,2023-12-21,NO,LA,55.7,62.5,69.2,77.5,6.700000000000003,21.799999999999997,15.099999999999994,4.0,45.5,22.0,30.0,8.0,8.0,HOME_COVER,OVER
2023_16_CIN_PIT,2023,16,2023-12-23,CIN,PIT,58.8,45.2,76.2,88.1,31.0,29.299999999999997,-1.7000000000000028,-3.0,39.5,11.0,34.0,23.0,23.0,HOME_COVER,OVER
2023_16_BUF_LAC,2023,16,2023-12-23,BUF,LAC,70.5,68.3,76.4,71.9,8.100000000000009,1.4000000000000057,-6.700000000000003,-13.0,44.5,24.0,22.0,-2.0,-2.0,HOME_COVER,OVER
2023_16_IND_ATL,2023,16,2023-12-24,IND,ATL,71.7,74.2,79.4,64.6,5.200000000000003,-7.1000000000000085,-12.300000000000011,3.0,44.0,10.0,29.0,19.0,19.0,HOME_COVER,UNDER
2023_16_GB_CAR,2023,16,2023-12-24,GB,CAR,70.1,53.6,75.5,71.5,21.9,1.4000000000000057,-20.499999999999993,-3.5,39.5,33.0,30.0,-3.0,-3.0,HOME_COVER,OVER
2023_16_DET_MIN,2023,16,2023-12-24,DET,MIN,69.4,74.4,74.8,59.9,0.3999999999999915,-9.500000000000007,-9.899999999999999,-2.5,47.5,30.0,24.0,-6.0,-6.0,AWAY_COVER,OVER
2023_16_WAS_NYJ,2023,16,2023-12-24,WAS,NYJ,67.0,48.4,67.0,81.8,18.6,14.799999999999997,-3.8000000000000043,3.0,36.5,28.0,30.0,2.0,2.0,AWAY_COVER,OVER
2023_16_SEA_TEN,2023,16,2023-12-24,SEA,TEN,52.9,57.1,79.4,70.6,22.300000000000004,17.699999999999996,-4.6000000000000085,-3.0,42.0,20.0,17.0,-3.0,-3.0,AWAY_COVER,UNDER
2023_16_JAX_TB,2023,16,2023-12-24,JAX,TB,59.6,70.6,64.5,74.9,-6.099999999999994,15.300000000000004,21.4,-2.0,43.0,12.0,30.0,18.0,18.0,HOME_COVER,UNDER
2023_16_DAL_MIA,2023,16,2023-12-24,DAL,MIA,69.5,65.7,90.9,84.1,25.200000000000003,14.599999999999994,-10.600000000000009,1.5,48.5,20.0,22.0,2.0,2.0,HOME_COVER,UNDER
2023_16_NE_DEN,2023,16,2023-12-24,NE,DEN,50.9,72.7,62.2,69.8,-10.5,18.9,29.4,7.0,37.5,26.0,23.0,-3.0,-3.0,AWAY_COVER,OVER
2023_16_LV_KC,2023,16,2023-12-25,LV,KC,68.5,71.1,75.3,76.0,4.200000000000003,7.5,3.299999999999997,11.0,40.5,20.0,14.0,-6.0,-6.0,AWAY_COVER,UNDER
2023_16_NYG_PHI,2023,16,2023-12-25,NYG,PHI,43.4,76.6,66.1,80.0,-10.5,36.6,47.1,14.0,41.0,25.0,33.0,8.0,8.0,AWAY_COVER,OVER
2023_17_DET_DAL,2023,17,2023-12-30,DET,DAL,69.4,69.5,74.8,90.9,5.299999999999997,21.5,16.200000000000003,5.5,53.0,19.0,20.0,1.0,1.0,AWAY_COVER,UNDER
2023_17_NE_BUF,2023,17,2023-12-31,NE,BUF,50.9,70.5,62.2,76.4,-8.299999999999997,25.500000000000007,33.800000000000004,15.0,40.0,21.0,27.0,6.0,6.0,AWAY_COVER,OVER
2023_17_ATL_CHI,2023,17,2023-12-31,ATL,CHI,74.2,57.3,64.6,59.1,7.299999999999997,-15.100000000000001,-22.4,3.0,39.0,17.0,37.0,20.0,20.0,HOME_COVER,OVER
2023_17_LV_IND,2023,17,2023-12-31,LV,IND,68.5,71.7,75.3,79.4,3.5999999999999943,10.900000000000006,7.300000000000011,3.5,42.5,20.0,23.0,3.0,3.0,AWAY_COVER,OVER
2023_17_CAR_JAX,2023,17,2023-12-31,CAR,JAX,53.6,59.6,71.5,64.5,11.899999999999999,10.899999999999999,-1.0,3.5,38.0,0.0,26.0,26.0,26.0,HOME_COVER,UNDER
2023_17_LA_NYG,2023,17,2023-12-31,LA,NYG,62.5,43.4,77.5,66.1,34.1,3.5999999999999943,-30.500000000000007,-6.0,43.5,26.0,25.0,-1.0,-1.0,HOME_COVER,OVER
2023_17_NO_TB,2023,17,2023-12-31,NO,TB,55.7,70.6,69.2,74.9,-1.3999999999999915,19.200000000000003,20.599999999999994,2.5,42.5,23.0,13.0,-10.0,-10.0,AWAY_COVER,UNDER
2023_17_SF_WAS,2023,17,2023-12-31,SF,WAS,57.2,67.0,90.0,67.0,23.0,9.799999999999997,-13.200000000000003,-14.0,49.0,27.0,10.0,-17.0,-17.0,AWAY_COVER,UNDER
2023_17_PIT_SEA,2023,17,2023-12-31,PIT,SEA,45.2,52.9,88.1,79.4,35.199999999999996,34.2,-0.9999999999999929,4.5,40.5,30.0,23.0,-7.0,-7.0,AWAY_COVER,OVER
2023_17_LAC_DEN,2023,17,2023-12-31,LAC,DEN,68.3,72.7,71.9,69.8,-0.7999999999999972,1.5,2.299999999999997,3.5,39.5,9.0,16.0,7.0,7.0,HOME_COVER,UNDER
2023_17_CIN_KC,2023,17,2023-12-31,CIN,KC,58.8,71.1,76.2,76.0,5.1000000000000085,17.200000000000003,12.099999999999994,7.5,46.0,17.0,25.0,8.0,8.0,HOME_COVER,UNDER
2023_17_GB_MIN,2023,17,2023-12-31,GB,MIN,70.1,74.4,75.5,59.9,1.0999999999999943,-10.199999999999996,-11.29999999999999,1.0,42.5,33.0,10.0,-23.0,-23.0,AWAY_COVER,OVER
2023_18_TB_CAR,2023,18,2024-01-07,TB,CAR,70.6,53.6,74.9,71.5,21.300000000000004,0.9000000000000057,-20.4,-5.0,36.5,9.0,0.0,-9.0,-9.0,AWAY_COVER,UNDER
2023_18_MIN_DET,2023,18,2024-01-07,MIN,DET,74.4,69.4,59.9,74.8,-9.500000000000007,0.3999999999999915,9.899999999999999,3.5,47.5,20.0,30.0,10.0,10.0,HOME_COVER,OVER
2023_18_NYJ_NE,2023,18,2024-01-07,NYJ,NE,48.4,50.9,81.8,62.2,30.9,13.800000000000004,-17.099999999999994,2.5,28.5,17.0,3.0,-14.0,-14.0,AWAY_COVER,UNDER
2023_18_ATL_NO,2023,18,2024-01-07,ATL,NO,74.2,55.7,64.6,69.2,8.899999999999991,-5.0,-13.899999999999991,3.5,41.5,17.0,48.0,31.0,31.0,HOME_COVER,OVER
2023_18_JAX_TEN,2023,18,2024-01-07,JAX,TEN,59.6,57.1,64.5,70.6,7.399999999999999,10.999999999999993,3.5999999999999943,-3.5,41.5,20.0,28.0,8.0,8.0,HOME_COVER,OVER
2023_18_CHI_GB,2023,18,2024-01-07,CHI,GB,57.3,70.1,59.1,75.5,-10.999999999999993,18.200000000000003,29.199999999999996,2.5,45.5,9.0,17.0,8.0,8.0,HOME_COVER,UNDER
2023_18_KC_LAC,2023,18,2024-01-07,KC,LAC,71.1,68.3,76.0,71.9,7.700000000000003,0.8000000000000114,-6.8999999999999915,3.5,35.0,13.0,12.0,-1.0,-1.0,AWAY_COVER,UNDER
2023_18_DEN_LV,2023,18,2024-01-07,DEN,LV,72.7,68.5,69.8,75.3,1.2999999999999972,2.5999999999999943,1.2999999999999972,3.5,37.5,14.0,27.0,13.0,13.0,HOME_COVER,OVER
2023_18_PHI_NYG,2023,18,2024-01-07,PHI,NYG,76.6,43.4,80.0,66.1,36.6,-10.5,-47.1,-4.5,43.0,10.0,27.0,17.0,17.0,HOME_COVER,UNDER
2023_18_LA_SF,2023,18,2024-01-07,LA,SF,62.5,57.2,77.5,90.0,20.299999999999997,27.5,7.200000000000003,5.5,40.0,21.0,20.0,-1.0,-1.0,AWAY_COVER,OVER
2023_18_DAL_WAS,2023,18,2024-01-07,DAL,WAS,69.5,67.0,90.9,67.0,23.900000000000006,-2.5,-26.400000000000006,-13.0,47.5,38.0,10.0,-28.0,-28.0,AWAY_COVER,OVER
2023_18_BUF_MIA,2023,18,2024-01-07,BUF,MIA,70.5,65.7,76.4,84.1,10.700000000000003,13.599999999999994,2.8999999999999915,-2.5,47.5,21.0,14.0,-7.0,-7.0,AWAY_COVER,UNDER
2024_01_GB_PHI,2024,1,2024-09-06,GB,PHI,79.6,73.6,68.3,90.0,-5.299999999999997,10.400000000000006,15.700000000000003,2.0,49.5,29.0,34.0,5.0,5.0,HOME_COVER,OVER
2024_01_PIT_ATL,2024,1,2024-09-08,PIT,ATL,61.6,72.8,90.5,59.0,17.700000000000003,-2.6000000000000014,-20.300000000000004,4.0,43.0,18.0,10.0,-8.0,-8.0,AWAY_COVER,UNDER
2024_01_TEN_CHI,2024,1,2024-09-08,TEN,CHI,60.1,72.8,62.1,69.0,-10.699999999999996,8.899999999999999,19.599999999999994,4.0,43.0,17.0,24.0,7.0,7.0,HOME_COVER,UNDER
2024_01_NE_CIN,2024,1,2024-09-08,NE,CIN,52.2,56.2,62.1,64.2,5.899999999999999,12.0,6.100000000000001,8.0,40.5,16.0,10.0,-6.0,-6.0,AWAY_COVER,UNDER
2024_01_JAX_MIA,2024,1,2024-09-08,JAX,MIA,66.7,66.1,65.1,67.7,-1.0,1.0,2.0,3.5,49.5,17.0,20.0,3.0,3.0,AWAY_COVER,UNDER
2024_01_CAR_NO,2024,1,2024-09-08,CAR,NO,69.4,51.6,51.9,65.6,0.29999999999999716,-3.8000000000000114,-4.1000000000000085,3.5,41.5,10.0,47.0,37.0,37.0,HOME_COVER,OVER
2024_01_MIN_NYG,2024,1,2024-09-08,MIN,NYG,67.9,57.6,65.3,76.3,7.699999999999996,8.399999999999991,0.6999999999999957,-1.0,42.5,28.0,6.0,-22.0,-22.0,AWAY_COVER,UNDER
2024_01_LV_LAC,2024,1,2024-09-08,LV,LAC,69.9,71.7,64.1,71.1,-7.6000000000000085,1.1999999999999886,8.799999999999997,3.0,41.0,10.0,22.0,12.0,12.0,HOME_COVER,UNDER
2024_01_DEN_SEA,2024,1,2024-09-08,DEN,SEA,83.5,60.1,76.7,70.3,16.6,-13.200000000000003,-29.800000000000004,6.5,42.0,20.0,26.0,6.0,6.0,AWAY_COVER,OVER
2024_01_WAS_TB,2024,1,2024-09-08,WAS,TB,62.0,83.3,69.2,67.5,-14.099999999999994,5.5,19.599999999999994,4.0,42.0,20.0,37.0,17.0,17.0,HOME_COVER,OVER
2024_01_LA_DET,2024,1,2024-09-08,LA,DET,53.7,69.3,76.6,73.3,7.299999999999997,19.599999999999994,12.299999999999997,5.0,54.0,20.0,26.0,6.0,6.0,HOME_COVER,UNDER
2024_01_NYJ_SF,2024,1,2024-09-09,NYJ,SF,68.9,72.0,66.5,68.3,-5.5,-0.6000000000000085,4.8999999999999915,3.5,43.0,19.0,32.0,13.0,13.0,HOME_COVER,OVER
2024_02_BUF_MIA,2024,2,2024-09-12,BUF,MIA,73.7,66.1,74.9,67.7,8.800000000000011,-6.0,-14.800000000000011,2.5,48.5,31.0,10.0,-21.0,-21.0,AWAY_COVER,UNDER
2024_02_LAC_CAR,2024,2,2024-09-15,LAC,CAR,71.7,69.4,71.1,51.9,1.6999999999999886,-19.800000000000004,-21.499999999999993,-5.0,39.0,26.0,3.0,-23.0,-23.0,AWAY_COVER,UNDER
2024_02_NO_DAL,2024,2,2024-09-15,NO,DAL,51.6,62.1,65.6,79.1,3.499999999999993,27.499999999999993,24.0,6.5,47.0,44.0,19.0,-25.0,-25.0,AWAY_COVER,OVER
2024_02_TB_DET,2024,2,2024-09-15,TB,DET,83.3,69.3,67.5,73.3,-1.7999999999999972,-10.0,-8.200000000000003,7.5,51.5,20.0,16.0,-4.0,-4.0,AWAY_COVER,UNDER
2024_02_IND_GB,2024,2,2024-09-15,IND,GB,72.5,79.6,67.9,68.3,-11.699999999999989,-4.200000000000003,7.499999999999986,-3.0,41.5,10.0,16.0,6.0,6.0,HOME_COVER,UNDER
2024_02_SF_MIN,2024,2,2024-09-15,SF,MIN,72.0,67.9,68.3,65.3,0.3999999999999915,-6.700000000000003,-7.099999999999994,-4.5,46.5,17.0,23.0,6.0,6.0,HOME_COVER,UNDER
2024_02_SEA_NE,2024,2,2024-09-15,SEA,NE,60.1,52.2,70.3,62.1,18.099999999999994,2.0,-16.099999999999994,-3.5,39.0,23.0,20.0,-3.0,-3.0,HOME_COVER,OVER
2024_02_NYJ_TEN,2024,2,2024-09-15,NYJ,TEN,68.9,60.1,66.5,62.1,6.399999999999999,-6.800000000000004,-13.200000000000003,-3.5,41.5,24.0,17.0,-7.0,-7.0,AWAY_COVER,UNDER
2024_02_NYG_WAS,2024,2,2024-09-15,NYG,WAS,57.6,62.0,76.3,69.2,14.299999999999997,11.600000000000001,-2.6999999999999957,1.5,42.5,18.0,21.0,3.0,3.0,HOME_COVER,UNDER
2024_02_PIT_DEN,2024,2,2024-09-15,PIT,DEN,61.6,83.5,90.5,76.7,7.0,15.100000000000001,8.100000000000001,-3.0,36.5,13.0,6.0,-7.0,-7.0,AWAY_COVER,UNDER
2024_02_CIN_KC,2024,2,2024-09-15,CIN,KC,56.2,68.6,64.2,75.7,-4.3999999999999915,19.5,23.89999999999999,6.5,47.5,25.0,26.0,1.0,1.0,AWAY_COVER,OVER
2024_02_ATL_PHI,2024,2,2024-09-16,ATL,PHI,72.8,73.6,59.0,90.0,-14.599999999999994,17.200000000000003,31.799999999999997,5.5,46.5,22.0,21.0,-1.0,-1.0,AWAY_COVER,UNDER
2024_03_NE_NYJ,2024,3,2024-09-19,NE,NYJ,52.2,68.9,62.1,66.5,-6.800000000000004,14.299999999999997,21.1,6.5,39.0,3.0,24.0,21.0,21.0,HOME_COVER,UNDER
2024_03_CHI_IND,2024,3,2024-09-22,CHI,IND,72.8,72.5,69.0,67.9,-3.5,-4.8999999999999915,-1.3999999999999915,1.5,43.0,16.0,21.0,5.0,5.0,HOME_COVER,UNDER
2024_03_PHI_NO,2024,3,2024-09-22,PHI,NO,73.6,51.6,90.0,65.6,38.4,-8.0,-46.4,2.5,49.0,15.0,12.0,-3.0,-3.0,AWAY_COVER,UNDER
2024_03_LAC_PIT,2024,3,2024-09-22,LAC,PIT,71.7,61.6,71.1,90.5,9.499999999999993,18.799999999999997,9.300000000000004,3.0,36.0,10.0,20.0,10.0,10.0,HOME_COVER,UNDER
2024_03_DEN_TB,2024,3,2024-09-22,DEN,TB,83.5,83.3,76.7,67.5,-6.599999999999994,-16.0,-9.400000000000006,6.0,40.5,26.0,7.0,-19.0,-19.0,AWAY_COVER,UNDER
2024_03_GB_TEN,2024,3,2024-09-22,GB,TEN,79.6,60.1,68.3,62.1,8.199999999999996,-17.499999999999993,-25.69999999999999,3.0,37.0,30.0,14.0,-16.0,-16.0,AWAY_COVER,OVER
2024_03_CAR_LV,2024,3,2024-09-22,CAR,LV,69.4,69.9,51.9,64.1,-18.000000000000007,-5.300000000000011,12.699999999999996,5.5,40.0,36.0,22.0,-14.0,-14.0,AWAY_COVER,OVER
2024_03_MIA_SEA,2024,3,2024-09-22,MIA,SEA,66.1,60.1,67.7,70.3,7.600000000000001,4.200000000000003,-3.3999999999999986,4.0,41.5,3.0,24.0,21.0,21.0,HOME_COVER,UNDER
2024_03_SF_LA,2024,3,2024-09-22,SF,LA,72.0,53.7,68.3,76.6,14.599999999999994,4.599999999999994,-10.0,-6.0,44.5,24.0,27.0,3.0,3.0,HOME_COVER,OVER
2024_03_KC_ATL,2024,3,2024-09-22,KC,ATL,68.6,72.8,75.7,59.0,2.9000000000000057,-9.599999999999994,-12.5,-3.0,46.0,22.0,17.0,-5.0,-5.0,AWAY_COVER,UNDER
2024_03_JAX_BUF,2024,3,2024-09-23,JAX,BUF,66.7,73.7,65.1,74.9,-8.600000000000009,8.200000000000003,16.80000000000001,4.0,46.5,10.0,47.0,37.0,37.0,HOME_COVER,OVER
2024_03_WAS_CIN,2024,3,2024-09-23,WAS,CIN,62.0,56.2,69.2,64.2,13.0,2.200000000000003,-10.799999999999997,7.5,46.0,38.0,33.0,-5.0,-5.0,AWAY_COVER,OVER
2024_04_DAL_NYG,2024,4,2024-09-26,DAL,NYG,62.1,57.6,79.1,76.3,21.499999999999993,14.199999999999996,-7.299999999999997,-5.5,45.0,20.0,15.0,-5.0,-5.0,HOME_COVER,UNDER
2024_04_NO_ATL,2024,4,2024-09-29,NO,ATL,51.6,72.8,65.6,59.0,-7.200000000000003,7.399999999999999,14.600000000000001,2.5,41.5,24.0,26.0,2.0,2.0,AWAY_COVER,OVER
2024_04_CIN_CAR,2024,4,2024-09-29,CIN,CAR,56.2,69.4,64.2,51.9,-5.200000000000003,-4.300000000000004,0.8999999999999986,-4.5,47.0,34.0,24.0,-10.0,-10.0,AWAY_COVER,OVER
2024_04_LA_CHI,2024,4,2024-09-29,LA,CHI,53.7,72.8,76.6,69.0,3.799999999999997,15.299999999999997,11.5,3.0,40.0,18.0,24.0,6.0,6.0,HOME_COVER,OVER
2024_04_MIN_GB,2024,4,2024-09-29,MIN,GB,67.9,79.6,65.3,68.3,-14.299999999999997,0.3999999999999915,14.699999999999989,2.5,44.0,31.0,29.0,-2.0,-2.0,AWAY_COVER,OVER
2024_04_PIT_IND,2024,4,2024-09-29,PIT,IND,61.6,72.5,90.5,67.9,18.0,6.300000000000004,-11.699999999999996,-2.5,40.0,24.0,27.0,3.0,3.0,HOME_COVER,OVER
2024_04_DEN_NYJ,2024,4,2024-09-29,DEN,NYJ,83.5,68.9,76.7,66.5,7.799999999999997,-17.0,-24.799999999999997,7.5,39.5,10.0,9.0,-1.0,-1.0,AWAY_COVER,UNDER
2024_04_PHI_TB,2024,4,2024-09-29,PHI,TB,73.6,83.3,90.0,67.5,6.700000000000003,-6.099999999999994,-12.799999999999997,-1.0,42.0,16.0,33.0,17.0,17.0,HOME_COVER,OVER
2024_04_NE_SF,2024,4,2024-09-29,NE,SF,52.2,72.0,62.1,68.3,-9.899999999999999,16.099999999999994,25.999999999999993,10.5,41.5,13.0,30.0,17.0,17.0,HOME_COVER,OVER
2024_04_KC_LAC,2024,4,2024-09-29,KC,LAC,68.6,71.7,75.7,71.1,4.0,2.5,-1.5,-7.5,41.5,17.0,10.0,-7.0,-7.0,HOME_COVER,UNDER
2024_04_TEN_MIA,2024,4,2024-09-30,TEN,MIA,60.1,66.1,62.1,67.7,-3.999999999999993,7.600000000000001,11.599999999999994,2.5,37.0,31.0,12.0,-19.0,-19.0,AWAY_COVER,OVER
2024_04_SEA_DET,2024,4,2024-09-30,SEA,DET,60.1,69.3,70.3,73.3,1.0,13.199999999999996,12.199999999999996,3.5,46.5,29.0,42.0,13.0,13.0,HOME_COVER,OVER
2024_05_TB_ATL,2024,5,2024-10-03,TB,ATL,83.3,72.8,67.5,59.0,-5.299999999999997,-24.299999999999997,-19.0,2.5,44.0,30.0,36.0,6.0,6.0,HOME_COVER,OVER
2024_05_NYJ_MIN,2024,5,2024-10-06,NYJ,MIN,68.9,67.9,66.5,65.3,-1.4000000000000057,-3.6000000000000085,-2.200000000000003,2.5,42.0,17.0,23.0,6.0,6.0,HOME_COVER,UNDER
2024_05_CAR_CHI,2024,5,2024-10-06,CAR,CHI,69.4,72.8,51.9,69.0,-20.9,-0.4000000000000057,20.499999999999993,4.0,40.0,10.0,36.0,26.0,26.0,HOME_COVER,OVER
2024_05_IND_JAX,2024,5,2024-10-06,IND,JAX,72.5,66.7,67.9,65.1,1.2000000000000028,-7.400000000000006,-8.600000000000009,3.5,45.0,34.0,37.0,3.0,3.0,AWAY_COVER,OVER
2024_05_MIA_NE,2024,5,2024-10-06,MIA,NE,66.1,52.2,67.7,62.1,15.5,-3.999999999999993,-19.499999999999993,-2.0,37.0,15.0,10.0,-5.0,-5.0,AWAY_COVER,UNDER
2024_05_LV_DEN,2024,5,2024-10-06,LV,DEN,69.9,83.5,64.1,76.7,-19.400000000000006,6.799999999999997,26.200000000000003,3.0,36.0,18.0,34.0,16.0,16.0,HOME_COVER,OVER
2024_05_GB_LA,2024,5,2024-10-06,GB,LA,79.6,53.7,68.3,76.6,14.599999999999994,-3.0,-17.599999999999994,-3.0,49.5,24.0,19.0,-5.0,-5.0,AWAY_COVER,UNDER
2024_05_NYG_SEA,2024,5,2024-10-06,NYG,SEA,57.6,60.1,76.3,70.3,16.199999999999996,12.699999999999996,-3.5,7.0,42.5,29.0,20.0,-9.0,-9.0,AWAY_COVER,OVER
2024_05_DAL_PIT,2024,5,2024-10-06,DAL,PIT,62.1,61.6,79.1,90.5,17.499999999999993,28.4,10.900000000000006,2.5,43.5,20.0,17.0,-3.0,-3.0,AWAY_COVER,UNDER
2024_05_NO_KC,2024,5,2024-10-07,NO,KC,51.6,68.6,65.6,75.7,-3.0,24.1,27.1,5.5,43.0,13.0,26.0,13.0,13.0,HOME_COVER,UNDER
2024_06_SF_SEA,2024,6,2024-10-10,SF,SEA,72.0,60.1,68.3,70.3,8.199999999999996,-1.7000000000000028,-9.899999999999999,-3.5,49.0,36.0,24.0,-12.0,-12.0,AWAY_COVER,OVER
2024_06_JAX_CHI,2024,6,2024-10-13,JAX,CHI,66.7,72.8,65.1,69.0,-7.700000000000003,2.299999999999997,10.0,-1.5,44.5,16.0,35.0,19.0,19.0,HOME_COVER,OVER
2024_06_TB_NO,2024,6,2024-10-13,TB,NO,83.3,51.6,67.5,65.6,15.899999999999999,-17.700000000000003,-33.6,-3.5,42.5,51.0,27.0,-24.0,-24.0,AWAY_COVER,OVER
2024_06_IND_TEN,2024,6,2024-10-13,IND,TEN,72.5,60.1,67.9,62.1,7.800000000000004,-10.399999999999999,-18.200000000000003,2.5,42.0,20.0,17.0,-3.0,-3.0,AWAY_COVER,UNDER
2024_06_LAC_DEN,2024,6,2024-10-13,LAC,DEN,71.7,83.5,71.1,76.7,-12.400000000000006,5.0,17.400000000000006,-3.0,37.0,23.0,16.0,-7.0,-7.0,AWAY_COVER,OVER
2024_06_PIT_LV,2024,6,2024-10-13,PIT,LV,61.6,69.9,90.5,64.1,20.599999999999994,2.499999999999993,-18.1,-3.5,36.5,32.0,13.0,-19.0,-19.0,AWAY_COVER,OVER
2024_06_ATL_CAR,2024,6,2024-10-13,ATL,CAR,72.8,69.4,59.0,51.9,-10.400000000000006,-20.9,-10.499999999999993,-6.0,45.5,38.0,20.0,-18.0,-18.0,AWAY_COVER,OVER
2024_06_DET_DAL,2024,6,2024-10-13,DET,DAL,69.3,62.1,73.3,79.1,11.199999999999996,9.799999999999997,-1.3999999999999986,-3.5,52.5,47.0,9.0,-38.0,-38.0,AWAY_COVER,OVER
2024_06_CIN_NYG,2024,6,2024-10-13,CIN,NYG,56.2,57.6,64.2,76.3,6.600000000000001,20.099999999999994,13.499999999999993,-4.5,46.0,17.0,7.0,-10.0,-10.0,AWAY_COVER,UNDER
2024_06_BUF_NYJ,2024,6,2024-10-14,BUF,NYJ,73.7,68.9,74.9,66.5,6.0,-7.200000000000003,-13.200000000000003,-1.0,42.0,23.0,20.0,-3.0,-3.0,AWAY_COVER,OVER
2024_07_DEN_NO,2024,7,2024-10-17,DEN,NO,83.5,51.6,76.7,65.6,25.1,-17.900000000000006,-43.00000000000001,-2.5,37.0,33.0,10.0,-23.0,-23.0,AWAY_COVER,OVER
2024_07_NE_JAX,2024,7,2024-10-20,NE,JAX,52.2,66.7,62.1,65.1,-4.600000000000001,12.899999999999991,17.499999999999993,6.5,42.0,16.0,32.0,16.0,16.0,HOME_COVER,OVER
2024_07_SEA_ATL,2024,7,2024-10-20,SEA,ATL,60.1,72.8,70.3,59.0,-2.5,-1.1000000000000014,1.3999999999999986,3.0,51.5,34.0,14.0,-20.0,-20.0,AWAY_COVER,UNDER
2024_07_TEN_BUF,2024,7,2024-10-20,TEN,BUF,60.1,73.7,62.1,74.9,-11.600000000000001,14.800000000000004,26.400000000000006,9.5,41.0,10.0,34.0,24.0,24.0,HOME_COVER,OVER
2024_07_MIA_IND,2024,7,2024-10-20,MIA,IND,66.1,72.5,67.7,67.9,-4.799999999999997,1.8000000000000114,6.6000000000000085,3.0,44.0,10.0,16.0,6.0,6.0,HOME_COVER,UNDER
2024_07_DET_MIN,2024,7,2024-10-20,DET,MIN,69.3,67.9,73.3,65.3,5.3999999999999915,-4.0,-9.399999999999991,1.0,50.5,31.0,29.0,-2.0,-2.0,AWAY_COVER,OVER
2024_07_PHI_NYG,2024,7,2024-10-20,PHI,NYG,73.6,57.6,90.0,76.3,32.4,2.700000000000003,-29.699999999999996,-3.0,42.0,28.0,3.0,-25.0,-25.0,AWAY_COVER,UNDER
2024_07_LV_LA,2024,7,2024-10-20,LV,LA,69.9,53.7,64.1,76.6,10.399999999999991,6.699999999999989,-3.700000000000003,7.0,43.0,15.0,20.0,5.0,5.0,AWAY_COVER,UNDER
2024_07_CAR_WAS,2024,7,2024-10-20,CAR,WAS,69.4,62.0,51.9,69.2,-10.100000000000001,-0.20000000000000284,9.899999999999999,10.0,51.0,7.0,40.0,33.0,33.0,HOME_COVER,UNDER
2024_07_KC_SF,2024,7,2024-10-20,KC,SF,68.6,72.0,75.7,68.3,3.700000000000003,-0.29999999999999716,-4.0,2.5,47.5,28.0,18.0,-10.0,-10.0,AWAY_COVER,UNDER
2024_07_NYJ_PIT,2024,7,2024-10-20,NYJ,PIT,68.9,61.6,66.5,90.5,4.899999999999999,21.599999999999994,16.699999999999996,-3.0,40.0,15.0,37.0,22.0,22.0,HOME_COVER,OVER
2024_08_MIN_LA,2024,8,2024-10-24,MIN,LA,67.9,53.7,65.3,76.6,11.599999999999994,8.699999999999989,-2.9000000000000057,-3.0,47.5,20.0,30.0,10.0,10.0,HOME_COVER,OVER
2024_08_PHI_CIN,2024,8,2024-10-27,PHI,CIN,73.6,56.2,90.0,64.2,33.8,-9.399999999999991,-43.19999999999999,2.5,47.5,37.0,17.0,-20.0,-20.0,AWAY_COVER,OVER
2024_08_TEN_DET,2024,8,2024-10-27,TEN,DET,60.1,69.3,62.1,73.3,-7.199999999999996,13.199999999999996,20.39999999999999,12.5,45.0,14.0,52.0,38.0,38.0,HOME_COVER,OVER
2024_08_GB_JAX,2024,8,2024-10-27,GB,JAX,79.6,66.7,68.3,65.1,1.5999999999999943,-14.5,-16.099999999999994,-3.5,49.0,30.0,27.0,-3.0,-3.0,HOME_COVER,OVER
2024_08_NYJ_NE,2024,8,2024-10-27,NYJ,NE,68.9,52.2,66.5,62.1,14.299999999999997,-6.800000000000004,-21.1,-7.0,41.0,22.0,25.0,3.0,3.0,HOME_COVER,OVER
2024_08_ATL_TB,2024,8,2024-10-27,ATL,TB,72.8,83.3,59.0,67.5,-24.299999999999997,-5.299999999999997,19.0,-1.5,47.0,31.0,26.0,-5.0,-5.0,AWAY_COVER,OVER
